UKPRN,HE provider,Country of HE provider,Academic Year,Region of HE provider,Net cash inflow from operating activities as a % of total income,Surplus/(deficit) as a % of total income,Net cash inflow from operating activities as a % of total income - Outlier,Surplus/(deficit) as a % of total income - Outlier,Outlying value
10003957,Liverpool John Moores University,England,2017/18,North West,0.105,0.012,False,False,False
10003957,Liverpool John Moores University,England,2018/19,North West,0.105,0.008,False,False,False
10003957,Liverpool John Moores University,England,2019/20,North West,0.149,0.084,False,False,False
10003957,Liverpool John Moores University,England,2020/21,North West,0.22,0.058,False,False,False
10003957,Liverpool John Moores University,England,2021/22,North West,0.226,0.08199999999999999,False,False,False
10003957,Liverpool John Moores University,England,2022/23,North West,0.146,0.079,False,False,False
10003957,Liverpool John Moores University,England,2023/24,North West,0.029,0.035,False,False,False
10003958,Liverpool School of Tropical Medicine,England,2015/16,North West,0.314,0.039,True,False,True
10003958,Liverpool School of Tropical Medicine,England,2016/17,North West,0.024,0.013,False,False,False
10003958,Liverpool School of Tropical Medicine,England,2017/18,North West,0.018000000000000002,0.021,False,False,False
10003958,Liverpool School of Tropical Medicine,England,2018/19,North West,0.065,-0.05,False,False,False
10003958,Liverpool School of Tropical Medicine,England,2019/20,North West,-0.066,0.053,False,False,False
10003958,Liverpool School of Tropical Medicine,England,2020/21,North West,0.092,0.023,False,False,False
10003958,Liverpool School of Tropical Medicine,England,2021/22,North West,-0.073,-0.034,False,False,False
10003958,Liverpool School of Tropical Medicine,England,2022/23,North West,0.102,0.051,False,False,False
10003958,Liverpool School of Tropical Medicine,England,2023/24,North West,-0.056,0.174,False,False,False
10004028,"The Place, London Contemporary Dance School (LCDS)",England,2021/22,London,0.078,-0.017,False,False,False
10004028,"The Place, London Contemporary Dance School (LCDS)",England,2022/23,London,0.121,0.078,False,False,False
10004028,"The Place, London Contemporary Dance School (LCDS)",England,2023/24,London,0.08800000000000001,0.017,False,False,False
10004035,The Film Education Training Trust Limited,England,2018/19,London,0.147,0.085,False,False,False
10004035,The Film Education Training Trust Limited,England,2019/20,London,0.33,0.07400000000000001,True,False,True
10004035,The Film Education Training Trust Limited,England,2020/21,London,0.184,0.07,False,False,False
10004035,The Film Education Training Trust Limited,England,2021/22,London,0.202,0.049,False,False,False
10004035,The Film Education Training Trust Limited,England,2022/23,London,0.098,0.053,False,False,False
10004035,The Film Education Training Trust Limited,England,2023/24,London,0.126,0.029,False,False,False
10004036,London Film School Limited,England,2019/20,London,0.185,0.101,False,False,False
10004036,London Film School Limited,England,2020/21,London,0.142,-0.31,False,True,True
10004036,London Film School Limited,England,2021/22,London,0.071,-0.076,False,False,False
10004036,London Film School Limited,England,2022/23,London,0.024,0.037000000000000005,False,False,False
10004036,London Film School Limited,England,2023/24,London,0.215,0.18600000000000005,False,False,False
10004036,London Film School Limited,England,2024/25,London,0.057,-0.053,False,False,False
10004048,London Metropolitan University,England,2015/16,London,0.008,-0.07200000000000001,False,False,False
10004048,London Metropolitan University,England,2016/17,London,0.019,-0.039,False,False,False
10004048,London Metropolitan University,England,2017/18,London,-0.107,-0.101,False,False,False
10004048,London Metropolitan University,England,2018/19,London,-0.09,-0.12,False,False,False
10004048,London Metropolitan University,England,2019/20,London,-0.079,-0.091,False,False,False
10004048,London Metropolitan University,England,2020/21,London,0.156,-0.04,False,False,False
10004048,London Metropolitan University,England,2021/22,London,0.158,-0.024,False,False,False
10004048,London Metropolitan University,England,2022/23,London,0.14400000000000002,0.032,False,False,False
10004048,London Metropolitan University,England,2023/24,London,-0.047,0.016,False,False,False
10004061,Bloomsbury Institute,England,2019/20,London,-0.076,0.038,False,False,False
10004061,Bloomsbury Institute,England,2020/21,London,0.111,0.104,False,False,False
10004061,Bloomsbury Institute,England,2021/22,London,0.135,-0.465,False,True,True
10004061,Bloomsbury Institute,England,2022/23,London,0.058,-0.142,False,False,False
10004061,Bloomsbury Institute,England,2023/24,London,-0.374,-0.114,True,False,True
10004063,London School of Economics and Political Science,England,2015/16,London,0.084,0.098,False,False,False
10004063,London School of Economics and Political Science,England,2016/17,London,0.14800000000000002,0.1,False,False,False
10004063,London School of Economics and Political Science,England,2017/18,London,0.075,0.084,False,False,False
10004063,London School of Economics and Political Science,England,2018/19,London,0.07200000000000001,0.022,False,False,False
10004063,London School of Economics and Political Science,England,2019/20,London,-0.025,0.193,False,False,False
10004063,London School of Economics and Political Science,England,2020/21,London,0.14800000000000002,0.145,False,False,False
10004063,London School of Economics and Political Science,England,2021/22,London,0.267,-0.05,True,False,True
10004063,London School of Economics and Political Science,England,2022/23,London,0.059,0.087,False,False,False
10004063,London School of Economics and Political Science,England,2023/24,London,0.122,0.341,False,True,True
10004075,London School of Theology,England,2019/20,London,-0.099,-0.11,False,False,False
10004075,London School of Theology,England,2020/21,London,0.027000000000000003,0.009000000000000001,False,False,False
10004075,London School of Theology,England,2021/22,London,-0.232,-0.043,True,False,True
10004075,London School of Theology,England,2022/23,London,-0.198,-0.153,True,False,True
10004075,London School of Theology,England,2023/24,London,-0.301,-0.233,True,True,True
10004075,London School of Theology,England,2024/25,London,-0.317,-0.233,True,True,True
10004078,London South Bank University,England,2015/16,London,0.175,0.024,False,False,False
10004078,London South Bank University,England,2016/17,London,0.01,0.013,False,False,False
10004078,London South Bank University,England,2017/18,London,0.08800000000000001,0.011,False,False,False
10004078,London South Bank University,England,2018/19,London,0.165,0.106,False,False,False
10004078,London South Bank University,England,2019/20,London,0.083,0.006999999999999999,False,False,False
10004078,London South Bank University,England,2020/21,London,0.153,0.015,False,False,False
10004078,London South Bank University,England,2021/22,London,0.126,0.008,False,False,False
10004078,London South Bank University,England,2022/23,London,0.027000000000000003,-0.081,False,False,False
10004078,London South Bank University,England,2023/24,London,0.049,-0.039,False,False,False
10004079,London Studio Centre,England,2019/20,London,-0.018000000000000002,0.021,False,False,False
10004079,London Studio Centre,England,2020/21,London,0.13699999999999998,0.019,False,False,False
10004079,London Studio Centre,England,2021/22,London,0.062,0.021,False,False,False
10004079,London Studio Centre,England,2022/23,London,-0.0455,-0.01,False,False,False
10004079,London Studio Centre,England,2023/24,London,-0.034,-0.118,False,False,False
10004113,Loughborough University,England,2015/16,East Midlands,0.101,0.056,False,False,False
10004113,Loughborough University,England,2016/17,East Midlands,0.083,0.068,False,False,False
10004113,Loughborough University,England,2017/18,East Midlands,0.078,0.018000000000000002,False,False,False
10004113,Loughborough University,England,2018/19,East Midlands,0.102,-0.142,False,False,False
10004113,Loughborough University,England,2019/20,East Midlands,0.112,0.16699999999999998,False,False,False
10004113,Loughborough University,England,2020/21,East Midlands,0.165,0.03,False,False,False
10004113,Loughborough University,England,2021/22,East Midlands,0.174,-0.152,False,False,False
10004113,Loughborough University,England,2022/23,East Midlands,0.08800000000000001,0.08,False,False,False
10004113,Loughborough University,England,2023/24,East Midlands,0.05,0.301,False,True,True
10004180,The Manchester Metropolitan University,England,2015/16,North West,0.156,0.095,False,False,False
10004180,The Manchester Metropolitan University,England,2016/17,North West,0.116,0.022,False,False,False
10004180,The Manchester Metropolitan University,England,2017/18,North West,0.135,0.012,False,False,False
10004180,The Manchester Metropolitan University,England,2018/19,North West,0.078,-0.006999999999999999,False,False,False
10004180,The Manchester Metropolitan University,England,2019/20,North West,0.058,0.016,False,False,False
10004180,The Manchester Metropolitan University,England,2020/21,North West,0.122,0.019,False,False,False
10004180,The Manchester Metropolitan University,England,2021/22,North West,0.171,0.027000000000000003,False,False,False
10004180,The Manchester Metropolitan University,England,2022/23,North West,0.123,0.038,False,False,False
10004180,The Manchester Metropolitan University,England,2023/24,North West,0.046,0.035,False,False,False
10004320,The Metanoia Institute,England,2019/20,London,0.062,0.03,False,False,False
10004320,The Metanoia Institute,England,2020/21,London,0.033,0.033,False,False,False
10004320,The Metanoia Institute,England,2021/22,London,0.152,0.102,False,False,False
10004320,The Metanoia Institute,England,2022/23,London,-0.095,-0.066,False,False,False
10004320,The Metanoia Institute,England,2023/24,London,0.092,0.04,False,False,False
10004320,The Metanoia Institute,England,2024/25,London,-0.011,0.022,False,False,False
10004351,Middlesex University,England,2015/16,London,0.163,0.015,False,False,False
10004351,Middlesex University,England,2016/17,London,0.126,0.045,False,False,False
10004351,Middlesex University,England,2017/18,London,0.145,0.027000000000000003,False,False,False
10004351,Middlesex University,England,2018/19,London,0.14300000000000002,0.027000000000000003,False,False,False
10004351,Middlesex University,England,2019/20,London,0.091,-0.016,False,False,False
10004351,Middlesex University,England,2020/21,London,0.109,-0.014,False,False,False
10004351,Middlesex University,England,2021/22,London,0.065,-0.12,False,False,False
10004351,Middlesex University,England,2022/23,London,0.04,-0.052000000000000005,False,False,False
10004351,Middlesex University,England,2023/24,London,-0.065,-0.108,False,False,False
10004450,Mountview Academy of Theatre Arts,England,2019/20,London,-0.202,0.018000000000000002,True,False,True
10004450,Mountview Academy of Theatre Arts,England,2020/21,London,-0.006,-0.126,False,False,False
10004450,Mountview Academy of Theatre Arts,England,2021/22,London,-0.027000000000000003,-0.282,False,True,True
10004450,Mountview Academy of Theatre Arts,England,2022/23,London,-0.116,-0.221,False,False,False
10004450,Mountview Academy of Theatre Arts,England,2023/24,London,-0.015,-0.155,False,False,False
10004450,Mountview Academy of Theatre Arts,England,2024/25,London,0.0,-0.168,False,False,False
10004511,The National Film and Television School,England,2015/16,South East,0.181,0.104,False,False,False
10004511,The National Film and Television School,England,2016/17,South East,0.132,0.117,False,False,False
10004511,The National Film and Television School,England,2017/18,South East,0.099,0.029,False,False,False
10004511,The National Film and Television School,England,2018/19,South East,0.038,0.031,False,False,False
10004511,The National Film and Television School,England,2019/20,South East,0.152,0.014,False,False,False
10004511,The National Film and Television School,England,2020/21,South East,0.177,0.006999999999999999,False,False,False
10004511,The National Film and Television School,England,2021/22,South East,0.046,0.038,False,False,False
10004511,The National Film and Television School,England,2022/23,South East,-0.003,0.05,False,False,False
10004511,The National Film and Television School,England,2023/24,South East,0.017,0.064,False,False,False
